date,equity,cash,selected,positions,tax_paid,fees_paid,distributions_net
2023-02-14,961.2938114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-15,962.2138114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-16,947.2638114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-17,900.3438114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-22,886.3138114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-23,883.3238114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-24,886.3138114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-27,873.6638114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-02-28,796.6138114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-01,789.2538114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-02,802.5938114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-03,819.8438114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-06,818.0038114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-07,794.0838114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-08,814.3238114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-09,790.4038114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-10,785.3438114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-13,752.2238114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-14,762.3438114930116,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-15,737.9638114930115,21.51381149301153,PRIO3,1,0.0,0.9240308886257095,0.0
2023-03-16,745.0432088066101,745.0432088066101,,0,0.0,1.1556344088925465,0.0
2023-03-17,740.8516929678112,19.34169296781124,PRIO3,1,0.0,1.3877846058979204,0.0
