rank,trading_strategy,strategy_params,management_strategy,start,end,candles,trades,exposure,avg_positions,initial_equity,final_equity,total_return,cagr,average_annual_return,max_drawdown,annual_volatility,sharpe,turnover
317,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1040,0.953117674636662,2.5850914205344586,10000.0,23081.53587379647,1.308153587379647,0.10246163290325705,0.13920091205483218,-0.535874628491177,0.26046135776381774,0.5058062480440286,130.86141123015148
318,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,266,0.9615564932020628,1.8949835911861228,10000.0,23025.421497685875,1.3025421497685876,0.10214873100174549,0.1360204596509015,-0.5464735611964362,0.28960181470294455,0.4823728490461954,94.56610386190579
319,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,190,0.8846694796061885,1.5822784810126582,10000.0,22982.645813984003,1.2982645813984002,0.10190975478636544,0.1714887369312283,-0.6643214279480186,0.2980603530580214,0.4762565235117975,57.252456237815615
320,buy_and_hold,,top1_voltarget_lb252_trend200_vol63_target0.3_monthly_adjusted,2018-01-02,2026-07-31,2133,112,0.9714017815283638,0.9812470698546648,10000.0,22921.53174603174,1.292153174603174,0.1015676443628144,0.16832817025623115,-0.6428278287406453,0.2993676741359056,0.4734659860002642,57.99235535833838
321,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol21_inv_vol_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,336,0.9615564932020628,2.7013595874355367,10000.0,22779.79026337757,1.277979026337757,0.10077107762499615,0.13587206929046847,-0.6020521285767753,0.2688420116073833,0.49300380431965984,66.23015249804985
322,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,298,0.953117674636662,2.5250820440693857,10000.0,22741.975798063275,1.2741975798063274,0.10055782599122565,0.12904887968147005,-0.5390163663795329,0.26925417386932393,0.4920031579321949,58.216772399937454
323,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.25_adjusted,2018-01-02,2026-07-31,2133,323,0.9714017815283638,2.7079231129864043,10000.0,22680.814161926224,1.2680814161926226,0.10021224591954803,0.12458349493698674,-0.5390779499249336,0.25394659970685063,0.5046204742000475,55.0693622004201
324,buy_and_hold,,top2_momentum_lb63_skip0_trend200_vol21_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,920,0.9442100328176277,1.8255977496483826,10000.0,22493.06889477582,1.249306889477582,0.09914626718526387,0.154096435063163,-0.5761210705667608,0.28380393111107843,0.47566416096386166,207.13317291757923
325,buy_and_hold,,top2_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,190,0.8846694796061885,1.5813408345053914,10000.0,22285.44444444445,1.228544444444445,0.09795822714284586,0.18970921524830808,-0.6950952036028677,0.31002755598633225,0.4581028660504438,58.032248217545614
326,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,313,0.9714017815283638,2.680731364275668,10000.0,22158.66267882214,1.2158662678822139,0.09722795690073527,0.12459659758570164,-0.5720782433521017,0.2804727356520369,0.47257621986009496,57.38621162917821
327,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,246,0.8241912798874824,1.4819503047351148,10000.0,22129.948708519103,1.2129948708519103,0.09706205027151515,0.1171399191940907,-0.4624513979745104,0.2566534352066721,0.4895291629734171,120.90861585400826
328,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,246,0.8241912798874824,1.4819503047351148,10000.0,22129.948708519103,1.2129948708519103,0.09706205027151515,0.1171399191940907,-0.4624513979745104,0.2566534352066721,0.4895291629734171,120.90861585400826
329,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,246,0.8241912798874824,1.4819503047351148,10000.0,22129.948708519103,1.2129948708519103,0.09706205027151515,0.1171399191940907,-0.4624513979745104,0.2566534352066721,0.4895291629734171,120.90861585400826
330,buy_and_hold,,invvol_all_v63_weekly_adjusted,2018-01-02,2026-07-31,2133,2996,0.9981247069854665,9.981247069854664,10000.0,22114.187865366126,1.2114187865366124,0.09697090474486125,0.10910584054833261,-0.5339374409626765,0.22113999753795596,0.5303160494734481,17.53848000613952
331,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,283,0.9226441631504922,2.2892639474917957,10000.0,22055.50297043635,1.2055502970436351,0.09663102247168887,0.12466620694366407,-0.5389594995394131,0.2626547369255579,0.4840178703744464,68.26661906711352
332,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,280,0.9226441631504922,2.2789498359118614,10000.0,21890.483220679474,1.1890483220679475,0.09567098634560933,0.1224366313765848,-0.5391611572092161,0.26251150469724593,0.4807937220768988,68.14289614830378
333,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,216,0.953117674636662,1.8284106891701828,10000.0,21854.800225394436,1.1854800225394437,0.09546255286516003,0.13596152542199713,-0.6084439651580666,0.3001014112086734,0.4553964264142216,60.28738888256789
334,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,187,0.8846694796061885,1.5902484763244258,10000.0,21848.130595923823,1.1848130595923823,0.09542356051410161,0.16232147903049896,-0.6397538569759992,0.2908981378918449,0.4603006132281346,57.90953918509098
335,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,184,0.8846694796061885,1.5822784810126582,10000.0,21837.155175843436,1.1837155175843437,0.09535937252061677,0.18166648526108228,-0.6700359700042287,0.29729657666959936,0.45655433939966616,59.40186797384536
336,buy_and_hold,,top1_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,88,0.953117674636662,1.0014064697609002,10000.0,21820.074603174602,1.1820074603174602,0.09525942280668143,0.1773872790525144,-0.7274767506402945,0.40098149635488933,0.4293982702637762,80.65957913302512
337,buy_and_hold,,top1_momentum_lb252_skip0_trend0_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,71,0.9901547116736991,1.0084388185654007,10000.0,21777.6022222222,1.1777602222222203,0.09501058891966507,0.20388218539028846,-0.7778301583050212,0.4145879982850764,0.42668194543298105,68.90656063735906
338,buy_and_hold,,top1_momentum_lb252_skip0_trend0_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,71,0.9901547116736991,1.0084388185654007,10000.0,21777.6022222222,1.1777602222222203,0.09501058891966507,0.20388218539028846,-0.7778301583050212,0.4145879982850764,0.42668194543298105,68.90656063735906
339,buy_and_hold,,invvol_all_v21_weekly_adjusted,2018-01-02,2026-07-31,2133,3631,0.9981247069854665,9.981247069854664,10000.0,21741.508845197717,1.1741508845197717,0.09479879066185326,0.10837807132412386,-0.5381003267999949,0.22056536337348528,0.5221390331235273,44.95104132262937
340,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol21_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1144,0.953117674636662,2.5888420065635254,10000.0,21733.614925416012,1.1733614925416012,0.09475242724163624,0.12208108610548982,-0.5265301390573787,0.25064901814710616,0.4875492249987532,149.90758953960773
341,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,310,0.953117674636662,2.5822784810126582,10000.0,21660.9364666142,1.16609364666142,0.09432486388913586,0.15058349858610862,-0.584459505065739,0.2915865885289277,0.4565279022221364,57.725967201000635
342,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,304,0.953117674636662,2.5677449601500233,10000.0,21637.14927033023,1.163714927033023,0.09418464984573949,0.12338952815508043,-0.5389807800404215,0.26654510048555685,0.4724639325469083,59.039006983189694
343,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,259,0.9615564932020628,1.8954524144397562,10000.0,21613.922810556993,1.1613922810556994,0.09404760961840197,0.1384470929516323,-0.5617683185515906,0.3017415522544921,0.45042431853276166,91.43679758042819
344,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,323,0.9714017815283638,2.7191748710736054,10000.0,21539.847492202258,1.1539847492202258,0.09360968136880499,0.11606966502125513,-0.5390650960305006,0.2631646170597085,0.47312534644048254,58.779213021288186
345,buy_and_hold,,top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend0_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,75,0.9723394280356306,1.002344116268167,10000.0,21525.579206349194,1.1525579206349192,0.09352517545627093,0.15570233755025528,-0.6679570023277285,0.3933397760823234,0.4250252790989244,70.80305051603013
346,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,193,0.8846694796061885,1.580872011251758,10000.0,21474.152784873542,1.1474152784873541,0.09322018416041011,0.164764441892863,-0.6666437235426772,0.30023649476545605,0.4485397200308401,59.10737094115835
347,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,298,0.953117674636662,2.604313173933427,10000.0,21301.55952852015,1.1301559528520149,0.09219185843562228,0.12782567633177813,-0.5574743715366708,0.2786181830158464,0.4573249067817162,56.81762723102274
348,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol21_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1264,0.9582747304266291,2.6722925457102673,10000.0,21261.1621918986,1.1261162191898597,0.09195010491666711,0.126121661142726,-0.47709101186775005,0.24755516682796666,0.48004441013585797,173.7911423713182
349,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,276,0.9226441631504922,2.2986404125644633,10000.0,21222.911289366773,1.1222911289366775,0.0917208222022936,0.12600431112604754,-0.5575561786588795,0.2722214269977687,0.4600041044002896,68.89267418245073
350,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,248,0.8241912798874824,1.5011720581340835,10000.0,21178.039543768697,1.1178039543768699,0.09145138721218293,0.11416484585987992,-0.48600296366629925,0.26436334185875515,0.46347462761625213,120.98556870607005
351,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,248,0.8241912798874824,1.5011720581340835,10000.0,21178.039543768697,1.1178039543768699,0.09145138721218293,0.11416484585987992,-0.48600296366629925,0.26436334185875515,0.46347462761625213,120.98556870607005
352,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,248,0.8241912798874824,1.5011720581340835,10000.0,21178.039543768697,1.1178039543768699,0.09145138721218293,0.11416484585987992,-0.48600296366629925,0.26436334185875515,0.46347462761625213,120.98556870607005
353,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,316,0.953117674636662,2.6244725738396624,10000.0,21145.78667066175,1.114578667066175,0.0912574112839839,0.13484749767379414,-0.5574589206963345,0.27621658150294665,0.4558127346126081,63.405610378928856
354,buy_and_hold,,top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend0_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,74,0.9624941397093296,0.9821847163619315,10000.0,21047.624761904764,1.1047624761904764,0.09066543134823934,0.16280724717939987,-0.6932723555371385,0.38243040137929885,0.41903800878088077,70.80305946500813
355,buy_and_hold,,top2_momentum_lb63_skip0_trend200_vol63_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,863,0.9442100328176277,1.8204406938584154,10000.0,21034.462449215796,1.1034462449215798,0.09058586872015817,0.14674404981661696,-0.5917711403376964,0.2820055651153866,0.44919881915254806,193.0413568091715
356,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,271,0.9226441631504922,2.279887482419128,10000.0,21018.995141226573,1.1018995141226573,0.09049231679066039,0.12317757295026018,-0.5574475049748717,0.27268961157454835,0.4555439910349097,68.28488920478806
357,buy_and_hold,,equal_all_weekly_adjusted,2018-01-02,2026-07-31,2133,2538,0.9981247069854665,9.981247069854664,10000.0,20977.434922380406,1.0977434922380405,0.09024064383463704,0.10537445262960383,-0.5601583987437826,0.2297756905498707,0.49212085961837787,10.04998767114698
358,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,311,0.9714017815283638,2.720112517580872,10000.0,20965.195868511233,1.0965195868511235,0.09016644480127622,0.12032014950408963,-0.5574015628869025,0.27475822044259446,0.45310579238394694,55.58880601962937
359,buy_and_hold,,top1_roc_combo_roc12_6_3_w1_1_2_skip21_trend0_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,88,0.9624941397093296,1.0206282231598687,10000.0,20930.80682539682,1.0930806825396822,0.08995775688327412,0.1717511784663098,-0.7420158129580254,0.41333878841209365,0.4166215269011437,78.64790425170438
360,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,283,0.9226441631504922,2.2691045475855605,10000.0,20779.53592278911,1.0779535922789107,0.08903616634319045,0.11715125895352312,-0.5610393372365723,0.26842703000899065,0.45347730304732875,71.30420625885614
361,buy_and_hold,,top2_momentum_lb63_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,832,0.9442100328176277,1.8218471636193154,10000.0,20723.54516210187,1.0723545162101868,0.08869354947783625,0.15396508344318818,-0.6311115364735571,0.2911846045373241,0.43822961664832266,179.80250961307428
362,buy_and_hold,,top2_momentum_lb63_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,832,0.9442100328176277,1.8218471636193154,10000.0,20723.54516210187,1.0723545162101868,0.08869354947783625,0.15396508344318818,-0.6311115364735571,0.2911846045373241,0.43822961664832266,179.80250961307428
363,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.35_adjusted,2018-01-02,2026-07-31,2133,329,0.9714017815283638,2.7468354430379747,10000.0,20473.97175627153,1.047397175627153,0.08715635112901388,0.11101675397528585,-0.5390650960305006,0.2607524789786018,0.4523824148100502,57.88018071788889
364,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,283,0.9226441631504922,2.307079231129864,10000.0,20469.189790943667,1.0469189790943667,0.08712673627413392,0.11449651999904827,-0.5587395704595264,0.265987318755774,0.4485736733054921,67.8253198887625
365,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,316,0.953117674636662,2.5649320206282233,10000.0,20442.87208632965,1.0442872086329653,0.08696364047890248,0.13918427837806593,-0.5968861566958449,0.2813129111025437,0.4386902836905089,60.316116347582415
366,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol63_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1102,0.953117674636662,2.5827473042662916,10000.0,20423.636608545472,1.042363660854547,0.08684431721659003,0.11493936573825812,-0.5377038580047996,0.2502146481760356,0.4589632430401999,135.1087200582976
367,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,191,0.8846694796061885,1.593061415846226,10000.0,20403.39850166363,1.040339850166363,0.08671866713391774,0.1794471106211134,-0.7241519355635543,0.30813781385735667,0.4256310365140927,59.50656460796771
368,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,279,0.9226441631504922,2.268635724331927,10000.0,20398.32995011832,1.0398329950118321,0.08668718134271458,0.12149183416723004,-0.5716516722978731,0.277091156007683,0.44006842691984155,71.21629007620957
369,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,321,0.953117674636662,2.5874355368026256,10000.0,20328.00048107998,1.032800048107998,0.08624958060792198,0.12065885843620751,-0.5390511494661199,0.26461940168952125,0.44647662166059376,64.44483561273668
370,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol63_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1233,0.9582747304266291,2.6802625410220347,10000.0,20188.863833450952,1.0188863833450954,0.0853798963853607,0.11918729973963457,-0.4804878348752055,0.247313525972497,0.4558748469463262,161.0404127893977
371,buy_and_hold,,top1_risk_adjusted_lb126_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,190,0.939521800281294,0.9484294421003282,10000.0,20186.325793650813,1.0186325793650814,0.0853639830611832,0.16559229758644584,-0.7510700633740502,0.347720649618194,0.4111486212811224,186.66283627199775
372,buy_and_hold,,top1_risk_adjusted_lb252_skip21_trend200_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,60,0.943272386310361,0.953117674636662,10000.0,20092.86984126984,1.0092869841269838,0.0847767867423106,0.15975975380957105,-0.7032442686032221,0.3814786256422028,0.40524065375492996,58.85983007991748
373,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,308,0.953117674636662,2.576652601969058,10000.0,20050.864214995294,1.0050864214995294,0.08451207347354539,0.14157086136381286,-0.5979965524317821,0.29382122354053675,0.42462318068830723,55.92106369442588
374,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,286,0.9226441631504922,2.279418659165495,10000.0,19983.71953053123,0.998371953053123,0.08408791842106567,0.1129953426793219,-0.5616032195291201,0.2679996623073047,0.4367786750740858,72.53338521825962
375,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,303,0.953117674636662,2.5372714486638537,10000.0,19852.180731339366,0.9852180731339366,0.08325332192013257,0.11475625861726979,-0.5543543183075479,0.2665241373580741,0.4347925896797944,59.69780772278851
376,buy_and_hold,,invvol_all_v63_monthly_adjusted,2018-01-02,2026-07-31,2133,844,0.9901547116736991,9.90154711673699,10000.0,19851.10544173624,0.9851105441736239,0.08324647924191475,0.09579243721464054,-0.5316948149541647,0.21964043819837417,0.4750826743451278,10.522762255846034
377,buy_and_hold,,invvol_all_v126_weekly_adjusted,2018-01-02,2026-07-31,2133,2650,0.9981247069854665,9.969995311767464,10000.0,19651.0244289086,0.9651024428908601,0.08196751522853174,0.09587556953693106,-0.5585422850882524,0.22141557579383261,0.4678032702734489,12.016072592151545
378,buy_and_hold,,top1_voltarget_lb252_trend200_vol63_target0.2_monthly_adjusted,2018-01-02,2026-07-31,2133,133,0.9714017815283638,1.0103141115799343,10000.0,19601.46142857142,0.9601461428571421,0.08164891990724077,0.11054183417108504,-0.4939971272077547,0.21237965783967452,0.4761034011356876,43.669402575754404
379,buy_and_hold,,top1_risk_adjusted_lb252_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,80,0.9714017815283638,1.0004688232536334,10000.0,19479.008730158737,0.9479008730158738,0.0808587215837735,0.19938426996209574,-0.7973067889525346,0.37729336704347155,0.3956828747443125,74.86059592929573
380,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,293,0.953117674636662,2.5368026254102203,10000.0,19449.050925190513,0.9449050925190514,0.08066473319307521,0.11827165210230749,-0.5667698386245315,0.277947564193139,0.419565626490733,59.537124941996034
381,buy_and_hold,,top1_risk_adjusted_lb126_skip21_trend0_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,178,0.96671354899203,0.9826535396155649,10000.0,19364.85920634922,0.9364859206349221,0.08011814247484805,0.1702085757759131,-0.7596494389365273,0.3721909156220798,0.3949483048853961,174.58127943123998
382,buy_and_hold,,top1_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,80,0.8846694796061885,0.9526488513830286,10000.0,19335.304285714294,0.9335304285714294,0.079925767696716,0.18067431509028664,-0.7802590399502182,0.3715422840261316,0.39436727649729203,70.72918585869611
383,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,190,0.8846694796061885,1.5996249413970933,10000.0,19286.999673953233,0.9286999673953233,0.0796107900938674,0.14580083126339596,-0.6464180583813226,0.29232930408766744,0.40980520334079973,61.36738781729102
384,buy_and_hold,,invvol_all_v21_monthly_adjusted,2018-01-02,2026-07-31,2133,927,0.9901547116736991,9.90154711673699,10000.0,19262.411432642406,0.9262411432642406,0.07945019097550876,0.09283224989269023,-0.5370918488390293,0.21995842924313272,0.4587554423027401,23.885499611135046
385,buy_and_hold,,top1_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,68,0.953117674636662,0.9906235349273323,10000.0,19219.196031746036,0.9219196031746035,0.07916748842806864,0.1664071657655689,-0.7818034281524511,0.3971379942118373,0.39214650962385683,60.82062581376447
386,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,287,0.9226441631504922,2.2991092358180967,10000.0,19203.144054920762,0.9203144054920762,0.07906233803545737,0.11445705949582136,-0.5723997400351062,0.277139946928745,0.4146238862139923,72.0632395912207
387,buy_and_hold,,top1_risk_adjusted_lb126_skip21_trend0_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,75,0.9620253164556962,0.9704641350210971,10000.0,19191.291746031762,0.9191291746031762,0.07898464822672913,0.16984996668243968,-0.8011503824493641,0.38298220935653693,0.39167660359235407,72.8462838193426
388,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,251,0.8241912798874824,1.501640881387717,10000.0,19170.222254193734,0.9170222254193734,0.07884643669449232,0.09687599883873171,-0.5004257663465561,0.25435646782578286,0.42583166323860244,121.7108552921368
389,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,251,0.8241912798874824,1.501640881387717,10000.0,19170.222254193734,0.9170222254193734,0.07884643669449232,0.09687599883873171,-0.5004257663465561,0.25435646782578286,0.42583166323860244,121.7108552921368
390,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,251,0.8241912798874824,1.501640881387717,10000.0,19170.222254193734,0.9170222254193734,0.07884643669449232,0.09687599883873171,-0.5004257663465561,0.25435646782578286,0.42583166323860244,121.7108552921368
391,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,179,0.8846694796061885,1.5916549460853258,10000.0,19121.88415047762,0.9121884150477622,0.07852884089592216,0.16162801336601293,-0.6676583819302797,0.2984870837966031,0.404120821385358,62.6060216380345
392,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,279,0.9226441631504922,2.29957805907173,10000.0,19089.264009722632,0.9089264009722633,0.07831411578139913,0.11219409382067867,-0.5733908868645761,0.2759918776372865,0.41270947662432506,69.3115435427648
393,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,313,0.953117674636662,2.536333802156587,10000.0,18836.70997364435,0.8836709973644348,0.0766405972651738,0.13802639385569623,-0.6358712975209411,0.29729169932614924,0.3985414209923499,55.198369514606235
394,buy_and_hold,,equal_all_monthly_adjusted,2018-01-02,2026-07-31,2133,735,0.9901547116736991,9.90154711673699,10000.0,18829.034063718653,0.8829034063718653,0.0765894241067615,0.0934981441918391,-0.5707354365163031,0.2288254161936331,0.4382214435476628,5.94845735286661
395,buy_and_hold,,top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,70,0.953117674636662,0.9831223628691983,10000.0,18813.559119769106,0.8813559119769105,0.07648620090396108,0.1502570644101208,-0.7296109761566381,0.3865211205882224,0.38509559008414945,62.866179304232766
