date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2019-04-29,9780.438078386058,11002.991943704787,1,1,,,0.0,0.0
2019-04-30,9724.995597973357,10940.619158311045,1,1,,,0.0,0.0
2019-05-02,9713.905172205852,10928.142430336888,1,1,,,0.0,0.0
2019-05-03,9492.126479259756,10678.641421055516,1,1,,,0.0,0.0
2019-05-06,9641.827930271424,10847.05553975255,1,1,,,0.0,0.0
2019-05-07,9869.150958971743,11102.793926250359,1,1,,,0.0,0.0
2019-05-08,9924.594316513972,11165.167698414742,1,1,,,0.0,0.0
2019-05-09,10157.462558098045,11427.14444889963,1,1,,,0.0,0.0
2019-05-10,10146.373886589598,11414.669694466753,1,1,,,0.0,0.0
2019-05-13,9980.038551185731,11227.542457349764,1,1,,,0.0,0.0
2019-05-14,9980.038551185731,11227.542457349764,1,1,,,0.0,0.0
2019-05-15,9702.817377826936,10915.66866267465,1,1,,,0.0,0.0
2019-05-16,9808.16238854576,11034.181790098899,1,1,,,0.0,0.0
2019-05-17,9813.706724299984,11040.419167315336,1,1,,,0.0,0.0
2019-05-20,9841.429280200628,11071.607040168168,1,1,,,0.0,0.0
2019-05-21,9841.429280200628,11071.607040168168,1,1,,,0.0,0.0
2019-05-22,9924.594316513972,11165.167698414742,1,1,,,0.0,0.0
2019-05-23,9980.038551185731,11227.542457349764,1,1,,,0.0,0.0
