ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=1.5;trend_window=50;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,110,0.23911955977988994,2.2018392028844507,0.15571909642533321,-0.21928220830478629,0.9467768775248896,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.696862985140608,,,,,0.7,,,,,,,,,50,,,,,,10,1.5,10,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,106,0.26163081540770383,2.2017813181790986,0.15571649802349863,-0.21956300080462876,0.9086541483559017,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.6969208698459601,,,,,0.7,,,,,,,,,50,,,,,,14,3.0,10,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,2018-07-02,2026-07-17,1999,346,0.4132066033016508,2.013311090431869,0.14702972173497186,-0.5389133076620163,0.6769832300550682,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.8853910975931898,,,,,0.7,,,,,,,,,0,,,,,,10,2.0,5,,,,,0.25,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,2018-07-02,2026-07-17,1999,346,0.4147073536768384,1.933642797871542,0.1432139315606662,-0.5389133076620163,0.6644959298229219,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.9650593901535167,,,,,0.7,,,,,,,,,0,,,,,,14,2.0,5,,,,,0.25,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=3;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,2018-07-02,2026-07-17,1999,344,0.42471235617808906,1.922620014952662,0.1426788581909504,-0.5003990029642398,0.6387864980505131,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.9760821730723968,,,,,0.7,,,,,,,,,0,,,,,,10,3.0,5,,,,,0.25,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=2;trend_window=200;volume_window=20;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,79,0.2741370685342671,1.3792744858841006,0.11382059464787475,-0.22447378131854145,0.7314625223004558,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.519427702140958,,,,,0.7,,,,,,,,,200,,,,,,14,2.0,20,,,,,1.0,20,1.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=10;atr_mult=2;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,77,0.25812906453226614,1.6811012480435488,0.1304873679181009,-0.33011448762513884,0.7981519888278086,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.21760093998151,,,,,0.7,,,,20,,,,,,,,,,,10,2.0,,,,,,,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=200;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,87,0.208104052026013,1.5379433213739349,0.12279899691169716,-0.19607123684986938,0.8484454647151891,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.360758866651124,,,,,0.7,,,,,,,,,200,,,,,,10,3.0,10,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=3;trend_window=50;volume_window=0;volume_mult=0;max_hold=20,2018-07-02,2026-07-17,1999,128,0.5547773886943472,2.0132570708498614,0.14702716449427333,-0.3038385092302802,0.6704374353739879,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.8854451171751974,,,,,0.7,,,,,,,,,50,,,,,,10,3.0,20,,,,,0.25,0,0.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=3;trend_window=50;volume_window=0;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,128,0.5547773886943472,2.0132570708498614,0.14702716449427333,-0.3038385092302802,0.6704374353739879,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.8854451171751974,,,,,0.7,,,,,,,,,50,,,,,,10,3.0,20,,,,,0.25,0,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=3;trend_window=50;volume_window=20;volume_mult=0;max_hold=20,2018-07-02,2026-07-17,1999,128,0.5547773886943472,2.0132570708498614,0.14702716449427333,-0.3038385092302802,0.6704374353739879,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.8854451171751974,,,,,0.7,,,,,,,,,50,,,,,,10,3.0,20,,,,,0.25,20,0.0,
