ticker,strategy,fast,slow,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,trend_pullback,,,,,2,50.0,60.0,200,,,2013-04-29,2026-07-17,3289,640,0.30404378230465184,21683.235592985755,1.1683235592985755,0.0603124889642197,-0.2706436077123566,0.13970518136593496,0.4889254099939834,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.469710317680724
BBSE3,trend_pullback,,,,,2,40.0,80.0,100,,,2013-04-29,2026-07-17,3289,374,0.33444816053511706,21635.99989457146,1.163599989457146,0.06013753221721152,-0.1998184716930388,0.14135336543668373,0.4836348882664811,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.474433887522153
BBSE3,trend_pullback,,,,,5,40.0,80.0,100,,,2013-04-29,2026-07-17,3289,128,0.3119489206445728,21409.424392587312,1.140942439258731,0.05929337733725659,-0.2141333590411182,0.1350494719008697,0.4938542646377057,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.497091437720568
BBSE3,trend_pullback,,,,,2,50.0,80.0,50,,,2013-04-29,2026-07-17,3289,422,0.30434782608695654,21289.932714865376,1.1289932714865376,0.05884485438218512,-0.3195162003254116,0.1398507091401186,0.47871941372277915,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.509040605492761
BBSE3,trend_pullback,,,,,5,50.0,60.0,100,,,2013-04-29,2026-07-17,3289,336,0.2745515354211006,21252.649334555386,1.1252649334555387,0.05870443146225823,-0.2592445855521629,0.130105630729992,0.5032193268390027,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.51276894352376
BBSE3,trend_pullback,,,,,2,30.0,80.0,100,,,2013-04-29,2026-07-17,3289,314,0.28154454241410765,20735.304202555224,1.0735304202555223,0.05673205219967903,-0.199818471693039,0.13048374711027425,0.48786547804362174,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.564503456723777
BBSE3,trend_pullback,,,,,2,30.0,60.0,200,,,2013-04-29,2026-07-17,3289,436,0.22742474916387959,20528.05014519912,1.0528050145199117,0.055929108828024265,-0.18304870563820363,0.11956319870831378,0.5146218057117261,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.585228862459387
BBSE3,trend_pullback,,,,,2,50.0,70.0,200,,,2013-04-29,2026-07-17,3289,540,0.34448160535117056,20112.743294704112,1.0112743294704112,0.05429732008837851,-0.3522891528717308,0.14421797530712022,0.4386165831971194,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.626759547508888
BBSE3,trend_pullback,,,,,2,30.0,80.0,200,,,2013-04-29,2026-07-17,3289,310,0.3165095773791426,20012.148851909635,1.0012148851909637,0.053897389464234724,-0.2218968146036483,0.13570828864978066,0.4544244477063761,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.636818991788335
BBSE3,trend_pullback,,,,,2,30.0,70.0,100,,,2013-04-29,2026-07-17,3289,380,0.23380966859227728,19881.335754641786,0.9881335754641787,0.05337453079940735,-0.17578437569998728,0.11987505195062968,0.49343628339184475,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.64990030151512
BBSE3,trend_pullback,,,,,5,50.0,60.0,50,,,2013-04-29,2026-07-17,3289,318,0.1939799331103679,19784.383743730894,0.9784383743730893,0.052984958773090174,-0.2238407564365077,0.11378188228940467,0.5103910533479709,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.6595955026062095
BBSE3,trend_pullback,,,,,5,40.0,70.0,50,,,2013-04-29,2026-07-17,3289,144,0.15931894192763757,19769.647746929502,0.9769647746929502,0.05292559224788551,-0.19460166492439335,0.10205972752971433,0.5560487251235943,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.661069102286349
BBSE3,trend_pullback,,,,,2,40.0,60.0,100,,,2013-04-29,2026-07-17,3289,536,0.2468835512313773,19663.984741681736,0.9663984741681735,0.05249870835883863,-0.16404832175433248,0.12403586513097435,0.4742723536130898,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.671635402811125
BBSE3,trend_pullback,,,,,2,40.0,60.0,200,,,2013-04-29,2026-07-17,3289,538,0.27120705381574944,19584.261234329624,0.9584261234329625,0.05217521565927585,-0.21311783923347227,0.12931897602141193,0.4577078420420103,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.679607753546336
BBSE3,trend_pullback,,,,,2,50.0,60.0,100,,,2013-04-29,2026-07-17,3289,654,0.2845849802371542,19272.86211505648,0.9272862115056479,0.05089988240194265,-0.27067163981510356,0.1355692319029517,0.43384804901604757,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.710747665473651
BBSE3,trend_pullback,,,,,5,40.0,70.0,200,,,2013-04-29,2026-07-17,3289,146,0.29522651261781696,19261.451877206637,0.9261451877206637,0.0508527910007921,-0.33107903860432686,0.13301780627913798,0.439180087885156,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-4.711888689258635
