date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2002-02-19,10000.0,14971.478004598155,0,1,,,0.0,0.0
2002-02-20,10000.0,14971.478004598155,0,1,,,0.0,0.0
2002-02-21,10000.0,15335.241172105316,0,1,,,0.0,0.0
2002-02-22,10000.0,15549.222332325231,0,1,,,0.0,0.0
2002-02-25,10000.0,15977.186697389188,0,1,,,0.0,0.0
2002-02-26,10000.0,15691.87473528507,0,1,,,0.0,0.0
2002-02-27,10000.0,15977.186697389188,0,1,,,0.0,0.0
2002-03-07,10000.0,14272.476220765835,0,1,,,0.0,0.0
2002-03-12,10000.0,14978.612720485875,0,1,,,0.0,0.0
2002-03-13,10000.0,15691.87473528507,0,1,,,0.0,0.0
2002-03-15,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-03-18,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-03-19,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-03-20,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-03-21,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-03-22,10000.0,15691.87473528507,0,1,,,0.0,0.0
2002-03-26,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-03-28,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-04-02,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-04-11,10000.0,16761.776447136395,0,1,,,0.0,0.0
2002-04-12,10000.0,18402.300038571833,0,1,,,0.0,0.0
2002-04-15,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-04-16,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-04-17,10000.0,18544.951419219607,0,1,,,0.0,0.0
2002-04-18,10000.0,18544.951419219607,0,1,,,0.0,0.0
2002-04-23,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-04-25,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-05-07,10000.0,17681.891040140163,0,1,,,0.0,0.0
2002-05-14,10000.0,17482.174200135374,0,1,,,0.0,0.0
2002-05-15,10000.0,17689.028822964072,0,1,,,0.0,0.0
2002-05-16,10000.0,18402.300038571833,0,1,,,0.0,0.0
2002-05-17,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-05-20,10000.0,18188.311722167477,0,1,,,0.0,0.0
2002-05-31,10000.0,19971.479538066247,0,1,,,0.0,0.0
2002-06-11,10000.0,19607.71637055909,0,1,,,0.0,0.0
2002-06-25,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-06-28,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-07-17,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-07-18,10000.0,17617.69802107987,0,1,,,0.0,0.0
2002-08-01,10000.0,17332.397304408445,0,1,,,0.0,0.0
2002-08-05,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-08-06,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-08-07,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-08-08,10000.0,16398.013279629235,0,1,,,0.0,0.0
2002-08-09,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-08-12,10000.0,16398.013279629235,0,1,,,0.0,0.0
2002-08-13,10000.0,16191.161723736726,0,1,,,0.0,0.0
2002-08-14,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-08-15,10000.0,16405.147995516956,0,1,,,0.0,0.0
2002-08-16,10000.0,17118.411032628213,0,1,,,0.0,0.0
2002-08-20,10000.0,17118.411032628213,0,1,,,0.0,0.0
2002-08-21,10000.0,17118.411032628213,0,1,,,0.0,0.0
2002-08-22,10000.0,17118.411032628213,0,1,,,0.0,0.0
2002-08-26,10000.0,17118.411032628213,0,1,,,0.0,0.0
2002-08-27,10000.0,17475.050729680344,0,1,,,0.0,0.0
2002-08-28,10000.0,17475.050729680344,0,1,,,0.0,0.0
2002-08-29,10000.0,17332.397304408445,0,1,,,0.0,0.0
2002-08-30,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-09-02,10000.0,19258.214456330865,0,1,,,0.0,0.0
2002-09-05,10000.0,17831.68020361185,0,1,,,0.0,0.0
2002-09-11,10000.0,17824.55264390857,0,1,,,0.0,0.0
2002-09-16,10000.0,17903.004871623674,0,1,,,0.0,0.0
2002-09-19,10000.0,17118.411032628213,0,1,,,0.0,0.0
2002-10-02,10000.0,15684.75024251798,0,1,,,0.0,0.0
2002-10-08,10000.0,15834.53122749316,0,1,,,0.0,0.0
2002-10-11,10000.0,15834.53122749316,0,1,,,0.0,0.0
2002-10-14,10000.0,15691.87473528507,0,1,,,0.0,0.0
2002-10-15,10000.0,15477.89561968928,0,1,,,0.0,0.0
2002-10-16,10000.0,15335.241172105316,0,1,,,0.0,0.0
2002-10-18,10000.0,15121.26716806984,0,1,,,0.0,0.0
2002-10-21,10000.0,15121.26716806984,0,1,,,0.0,0.0
2002-10-22,10000.0,15121.26716806984,0,1,,,0.0,0.0
2002-10-23,10000.0,15335.241172105316,0,1,,,0.0,0.0
2002-10-24,10000.0,15406.571973989518,0,1,,,0.0,0.0
2002-10-25,10000.0,15691.87473528507,0,1,,,0.0,0.0
2002-10-28,10000.0,16398.013279629235,0,1,,,0.0,0.0
2002-10-30,10000.0,16940.097317974523,0,1,,,0.0,0.0
2002-10-31,10000.0,16940.097317974523,0,1,,,0.0,0.0
2002-11-01,10000.0,16940.097317974523,0,1,,,0.0,0.0
2002-11-06,10000.0,16940.097317974523,0,1,,,0.0,0.0
2002-11-07,10000.0,16761.776447136395,0,1,,,0.0,0.0
2002-11-08,10000.0,16761.776447136395,0,1,,,0.0,0.0
2002-11-11,10000.0,17475.050729680344,0,1,,,0.0,0.0
2002-11-12,10000.0,17760.35144635177,0,1,,,0.0,0.0
2002-11-13,10000.0,16483.60635710444,0,1,,,0.0,0.0
2002-11-19,10000.0,16191.161723736726,0,1,,,0.0,0.0
2002-11-20,10000.0,18109.859494452372,1,1,BUY,,1.0558730363845825,0.0
2002-11-22,9846.393457152035,17831.68020361185,1,1,,,0.0,0.0
2002-11-25,8948.405863860395,16205.437289384547,1,1,,,0.0,0.0
2002-11-26,9098.06764021336,16476.47266352878,1,1,,,0.0,0.0
2002-11-29,9098.06764021336,16476.47266352878,1,1,,,0.0,0.0
2002-12-02,8979.913190298854,16262.49661486918,1,1,,,0.0,0.0
2002-12-04,9255.608223946223,16761.776447136395,1,1,,,0.0,0.0
2002-12-05,9314.690529455629,16868.773672274765,1,1,,,0.0,0.0
2002-12-06,9294.997180293554,16833.109293644724,1,1,,,0.0,0.0
2002-12-10,9294.997180293554,16833.109293644724,1,1,,,0.0,0.0
2002-12-11,9294.997180293554,16833.109293644724,1,1,,,0.0,0.0
2002-12-12,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2002-12-13,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2002-12-16,9846.393457152035,17831.68020361185,1,1,,,0.0,0.0
2002-12-19,10598.65726651617,19194.01939264645,1,1,,,0.0,0.0
2002-12-20,10476.563695164612,18972.909650411188,1,1,,,0.0,0.0
2003-01-03,10043.320174703253,18188.311722167477,1,1,,,0.0,0.0
2003-01-06,10082.706873027404,18259.640479427555,1,1,,,0.0,0.0
2003-01-09,9846.393457152035,17831.68020361185,1,1,,,0.0,0.0
2003-01-10,10240.251408300832,18544.951419219607,1,1,,,0.0,0.0
2003-01-23,10358.405858215338,18758.92746787921,1,1,,,0.0,0.0
2003-01-28,9846.393457152035,17831.68020361185,1,1,,,0.0,0.0
2003-01-29,10043.320174703253,18188.311722167477,1,1,,,0.0,0.0
2003-02-03,10035.44306084074,18174.046379640287,1,1,,,0.0,0.0
2003-02-04,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2003-02-06,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2003-02-10,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2003-02-12,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2003-02-18,9491.922204327388,17189.737745264163,1,1,,,0.0,0.0
2003-02-19,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2003-02-20,10035.44306084074,18174.046379640287,1,1,,,0.0,0.0
2003-02-26,9452.536635014827,17118.411032628213,1,1,,,0.0,0.0
2003-02-27,9846.393457152035,17831.68020361185,1,1,,,0.0,0.0
2003-02-28,10240.251408300832,18544.951419219607,1,1,,,0.0,0.0
2003-03-05,10618.351744689835,19229.68581590061,1,1,,,0.0,0.0
2003-03-18,10063.014652876918,18223.978145421643,1,1,,,0.0,0.0
2003-03-25,10630.171367024168,19251.09098587584,1,1,,,0.0,0.0
2003-04-02,9846.393457152035,17831.68020361185,1,1,,,0.0,0.0
2003-04-09,10122.092442339967,18330.967192063505,1,1,,,0.0,0.0
2003-04-10,10122.092442339967,18330.967192063505,1,1,,,0.0,0.0
2003-04-11,10122.092442339967,18330.967192063505,1,1,,,0.0,0.0
2003-04-14,10090.585115901507,18273.90786657887,1,1,,,0.0,0.0
2003-04-15,10634.10484340327,19258.214456330865,1,1,,,0.0,0.0
